Mvt,Moy,Min,Max,TempExt
0.5023989033584647,28.880740233036327,28.0,29.0,30.0
0.5032914422501497,28.985637342908436,28.0,29.0,30.0
0.5115722266560255,29.0,29.0,29.0,29.0
0.5037542662116041,29.0,29.0,29.0,28.0
0.501589319771138,29.0,29.0,29.0,26.0
0.5087579617834395,29.0,29.0,29.0,24.0
0.5051831375259157,28.997235659986178,28.0,29.0,24.0
0.5003203074951954,28.938500960922486,28.0,29.0,24.0
0.5101088646967341,28.862363919129084,28.0,29.0,24.0
0.5131578947368421,28.07894736842105,28.0,29.0,24.0
0.45,28.1,28.0,29.0,24.0
0.51010101010101,28.0,28.0,28.0,24.0
0.5122529644268775,28.0,28.0,28.0,22.0
0.5034530386740331,28.0,28.0,28.0,22.0
0.5014560279557367,28.0,28.0,28.0,21.0
0.506079027355623,28.0,28.0,28.0,21.0
0.5018656716417911,27.990671641791046,27.0,28.0,22.0
0.5053763440860215,25.23584229390681,24.0,27.0,24.0
0.5121951219512195,24.395934959349592,24.0,26.0,25.0
0.5051688490696071,26.68366643694004,26.0,27.0,25.0
0.49863611565739224,27.0,27.0,27.0,27.0
0.5054263565891473,27.091472868217053,27.0,28.0,26.0
0.5051334702258727,25.117043121149898,24.0,28.0,26.0
0.4985473561882626,23.955258570598488,23.0,25.0,26.0
0.5094806265457543,23.39159109645507,23.0,25.0,23.0
0.509742790335152,25.83008573655495,25.0,26.0,24.0
0.49971925884334645,26.0943290286356,26.0,27.0,24.0
0.5091307523739956,26.924762600438275,26.0,27.0,24.0
0.5031374786081004,27.0,27.0,27.0,22.0
0.5011111111111111,27.0,27.0,27.0,21.0
0.5089913995308835,27.0,27.0,27.0,21.0
0.5003412969283276,27.0,27.0,27.0,21.0
0.5034602076124568,27.0,27.0,27.0,20.0
0.5041666666666667,27.0,27.0,27.0,19.0
0.5263157894736842,27.0,27.0,27.0,19.0
0.5076923076923077,27.0,27.0,27.0,19.0
0.515713134568896,27.0,27.0,27.0,19.0
0.5033557046979866,27.0,27.0,27.0,19.0
0.49947201689545934,27.0,27.0,27.0,17.0
0.509607993850884,27.0,27.0,27.0,18.0
0.5003367003367003,27.0,27.0,27.0,23.0
0.5013037809647979,27.0,27.0,27.0,27.0
0.5285714285714286,27.0,27.0,27.0,28.0
0.507323568575233,27.0,27.0,27.0,29.0
0.5006142506142506,27.002457002457003,27.0,28.0,28.0
0.5160729800173762,26.152041702867074,24.0,28.0,29.0
0.5014895729890765,24.772591857000993,24.0,26.0,27.0
0.5035885167464115,25.904904306220097,24.0,26.0,27.0
0.5118949958982772,26.81706316652994,26.0,27.0,26.0
0.5068691250903832,27.0,27.0,27.0,26.0
0.5033758439609902,27.0,27.0,27.0,25.0
0.5155832591273375,27.0,27.0,27.0,22.0
0.4983012457531144,27.0,27.0,27.0,21.0
0.5022026431718062,27.0,27.0,27.0,22.0
0.5158730158730159,27.0,27.0,27.0,22.0
0.507177033492823,27.0,27.0,27.0,22.0
0.5047043010752689,27.0,27.0,27.0,22.0
0.5124804992199687,27.0,27.0,27.0,21.0
0.5046357615894039,26.99205298013245,26.0,27.0,21.0
0.5019178082191781,26.44767123287671,26.0,27.0,21.0
0.5126630851880276,26.546431312356102,26.0,27.0,21.0
0.49912229373902867,26.14160327677004,26.0,27.0,21.0
0.4990936555891239,26.99154078549849,26.0,27.0,23.0
0.5123309466984884,27.0,27.0,27.0,25.0
0.5065535851966075,27.0,27.0,27.0,27.0
0.5063113604488079,27.0,27.0,27.0,28.0
0.5090562440419447,25.67397521448999,25.0,27.0,29.0
0.5041800643086817,24.441800643086818,24.0,26.0,29.0
0.5,24.486998916576383,24.0,25.0,30.0
0.5121739130434783,24.0,24.0,24.0,28.0
0.5084615384615384,24.83923076923077,24.0,26.0,27.0
0.5029904306220095,26.0,26.0,26.0,26.0
0.5144,26.0,26.0,26.0,26.0
0.5050071530758226,26.645207439198856,26.0,27.0,26.0
0.5021380574221136,26.992669517409897,26.0,27.0,25.0
0.5206143896523848,27.0,27.0,27.0,25.0
0.5096308186195827,27.0,27.0,27.0,25.0
0.5077138849929874,27.0,27.0,27.0,25.0
0.5065466448445172,27.0,27.0,27.0,25.0
0.5165289256198347,27.0,27.0,27.0,24.0
0.5022805017103763,27.0,27.0,27.0,24.0
0.5463442717328728,27.0,27.0,27.0,24.0
0.6785714285714286,25.47373949579832,24.0,27.0,23.0
0.7358374384236454,24.019704433497537,24.0,25.0,24.0
0.7312579415501906,24.0,24.0,24.0,25.0
0.6545454545454545,24.850267379679146,24.0,26.0,28.0
0.7216901408450704,24.0743661971831,23.0,25.0,28.0
0.6991576413959085,25.59987966305656,24.0,26.0,29.0
0.61295590636908,26.474686989657048,26.0,27.0,30.0
0.6862275449101797,26.162874251497005,25.0,27.0,30.0
0.7424501424501424,24.196581196581196,24.0,25.0,30.0
0.6862385321100918,24.184709480122326,24.0,25.0,29.0
0.7558338076266363,24.009675583380762,24.0,25.0,27.0
0.7367576243980738,24.974317817014445,24.0,26.0,27.0
0.6774361646690985,26.0,26.0,26.0,26.0
0.7358193277310925,26.0,26.0,26.0,25.0
0.7355718782791185,26.0199370409234,26.0,27.0,25.0
0.672566371681416,26.712649661634565,26.0,27.0,25.0
0.7351841964762413,26.995194874532835,26.0,27.0,26.0
0.6686615886833515,27.0,27.0,27.0,25.0
0.7777777777777778,27.0,27.0,27.0,25.0
0.6336633663366337,27.0,27.0,27.0,25.0
0.6837160751565762,27.0,27.0,27.0,25.0
0.7335390946502057,27.0,27.0,27.0,25.0
0.7437629937629938,27.0,27.0,27.0,25.0
0.6677316293929713,26.089989350372736,24.0,27.0,25.0
0.7206123564789503,24.013121924548933,24.0,25.0,25.0
0.7335058214747736,24.0,24.0,24.0,26.0
0.6709376820034945,24.0,24.0,24.0,27.0
0.7531428571428571,24.0,24.0,24.0,29.0
0.7400909681611436,24.333333333333332,24.0,25.0,31.0
0.6891793754538853,24.97893972403776,24.0,26.0,34.0
0.7376821651630812,24.060374739764054,24.0,25.0,35.0
0.7373935821872953,24.0,24.0,24.0,36.0
0.6794444444444444,23.975,23.0,24.0,36.0
0.7319360176503034,23.93656922228351,23.0,25.0,35.0
0.7390153520381154,25.022233986236103,25.0,26.0,33.0
0.6760858189429618,25.947671376242806,25.0,26.0,31.0
0.7383324593602517,26.0,26.0,26.0,29.0
0.7338541666666667,26.0,26.0,26.0,28.0
0.6759017250392054,26.02247778358599,26.0,27.0,27.0
0.7387669801462905,26.768547544409614,26.0,27.0,27.0
0.7348643006263048,26.997912317327767,26.0,27.0,26.0
0.6696149843912591,27.0,27.0,27.0,25.0
0.7469688982604111,27.0,27.0,27.0,26.0
0.7334244702665755,27.0,27.0,27.0,25.0
0.6743095362167796,27.0,27.0,27.0,25.0
0.7346938775510204,27.0,27.0,27.0,25.0
0.7288491854965844,27.0,27.0,27.0,23.0
0.6641427798810168,27.0,27.0,27.0,22.0
0.7418822234452394,24.59053384700055,24.0,27.0,22.0
0.7334076965978806,25.590630228667038,24.0,26.0,25.0
0.6706783369803063,24.0,24.0,24.0,28.0
0.7310690423162584,23.244432071269486,23.0,24.0,31.0
0.7391064533921676,23.546607832322117,23.0,24.0,32.0
0.6802541026998412,24.328745367919534,24.0,25.0,34.0
0.7356020942408377,25.72408376963351,25.0,26.0,35.0
0.7415496619864794,26.0,26.0,26.0,35.0
0.6683647478349465,26.221090168110035,26.0,27.0,35.0
0.7387012987012987,26.97194805194805,26.0,27.0,34.0
0.7340590979782271,27.0,27.0,27.0,32.0
0.6683937823834197,27.0,27.0,27.0,30.0
0.7331592689295039,27.0,27.0,27.0,28.0
0.7365145228215768,27.0,27.0,27.0,28.0
0.6682291666666667,27.0,27.0,27.0,27.0
0.7300930713547052,27.0,27.0,27.0,26.0
0.7346094154164511,27.0,27.0,27.0,27.0
0.6763258611262986,27.0,27.0,27.0,26.0
0.7412513255567338,27.0,27.0,27.0,26.0
0.7266903914590748,27.0,27.0,27.0,26.0
0.6753517457008859,27.0,27.0,27.0,26.0
0.7363731656184487,27.0,27.0,27.0,25.0
0.6921697549312612,27.0,27.0,27.0,25.0
0.65814696485623,27.0,27.0,27.0,25.0
0.7353556485355649,27.001046025104603,27.0,28.0,27.0
0.7328482328482329,27.11070686070686,27.0,28.0,29.0
0.6778006166495375,27.715827338129497,27.0,28.0,30.0
0.7410109431995832,27.974986972381448,27.0,28.0,32.0
0.7386541471048513,28.0,28.0,28.0,33.0
0.6689119170984456,28.0,28.0,28.0,34.0
0.7371995820271683,28.0,28.0,28.0,31.0
0.7418677859391396,28.0,28.0,28.0,30.0
0.6778593913955928,28.0,28.0,28.0,28.0
0.736732570239334,28.0,28.0,28.0,28.0
0.7384054194893174,28.0,28.0,28.0,26.0
0.6570247933884298,28.0,28.0,28.0,26.0
0.7341373885684321,28.0,28.0,28.0,26.0
0.7343832020997375,28.0,28.0,28.0,25.0
0.6664943123061013,28.0,28.0,28.0,25.0
0.6540847983453981,28.0,28.0,28.0,25.0
0.7296450939457203,28.0,28.0,28.0,25.0
0.7310149041873669,28.0,28.0,28.0,25.0
0.6596401028277635,28.0,28.0,28.0,25.0
0.7331592689295039,28.0,28.0,28.0,25.0
0.7392913802221047,27.905869910100478,26.0,28.0,25.0
0.6645401382243488,24.904306220095695,24.0,26.0,24.0
0.7411056376573618,23.939244663382595,23.0,24.0,25.0
0.7411367473269556,24.0,24.0,24.0,26.0
0.6682926829268293,24.0,24.0,24.0,27.0
0.7226006191950465,23.677399380804953,23.0,24.0,28.0
0.7301304863582444,23.79240806642942,23.0,25.0,28.0
0.673874926943308,25.561075394506137,24.0,26.0,28.0
0.7507114399544679,24.177575412635175,23.0,25.0,29.0
0.7294117647058823,23.64941176470588,23.0,24.0,29.0
0.668856048166393,23.08648056923919,23.0,24.0,29.0
0.7412327311370882,23.096174282678003,23.0,24.0,28.0
0.7414787624541164,24.965390665967487,24.0,25.0,28.0
0.6716883116883117,25.732987012987014,25.0,26.0,26.0
0.7344280860702151,26.0,26.0,26.0,25.0
0.7309299895506792,26.0,26.0,26.0,25.0
0.6702071163037706,26.38130642591609,26.0,27.0,25.0
0.7263602746962493,26.956682514527206,26.0,27.0,24.0
0.7244136460554371,27.0,27.0,27.0,24.0
0.673209549071618,27.0,27.0,27.0,24.0
0.7302839116719243,27.0,27.0,27.0,24.0
0.724113475177305,27.0,27.0,27.0,24.0
0.6614470842332614,27.0,27.0,27.0,22.0
0.7409948542024014,26.949685534591193,26.0,27.0,22.0
0.7371829465731247,26.504047490555855,26.0,27.0,22.0
0.6640042598509052,26.16560170394036,26.0,27.0,22.0
0.7242140099282957,26.0,26.0,26.0,22.0
0.7265625,26.327566964285715,26.0,27.0,24.0
0.6670454545454545,27.0,27.0,27.0,26.0
0.7270705947748749,27.0,27.0,27.0,26.0
0.7234279354479688,27.0,27.0,27.0,27.0
0.6535836177474402,27.306029579067122,27.0,28.0,27.0
0.7324690630524455,27.96700058927519,27.0,28.0,28.0
0.7212681638044914,27.966314398943197,27.0,28.0,28.0
0.6593659942363113,27.98328530259366,27.0,28.0,28.0
0.7304756312389901,27.998238402818554,27.0,28.0,27.0
0.7330198537095088,27.96394984326019,27.0,28.0,27.0
0.6657725321888412,27.800965665236053,27.0,28.0,25.0
0.7193410616229409,27.20744356314826,27.0,28.0,24.0
0.7264437689969605,27.002026342451874,27.0,28.0,23.0
0.6678794178794178,27.0,27.0,27.0,22.0
0.7298050139275766,27.0,27.0,27.0,22.0
0.728744939271255,27.0,27.0,27.0,22.0
0.6629737609329446,27.0,27.0,27.0,20.0
0.7361795292829776,27.0,27.0,27.0,18.0
0.7292553191489362,27.0,27.0,27.0,19.0
0.6635877491492465,27.0,27.0,27.0,20.0
0.7252641690682037,26.818924111431315,26.0,27.0,20.0
0.7320388349514563,25.930582524271845,25.0,26.0,20.0
0.6620654396728016,25.0,25.0,25.0,20.0
0.7356452529846503,25.0,25.0,25.0,20.0
0.7175202156334232,25.805929919137466,25.0,26.0,25.0
0.660212367270456,26.316677076826984,26.0,27.0,26.0
0.7282335178661299,26.992954202315047,26.0,27.0,27.0
0.7330978809283552,27.0,27.0,27.0,27.0
0.6629554655870445,27.0,27.0,27.0,28.0
0.7203065134099617,27.0,27.0,27.0,28.0
0.7401859504132231,27.0,27.0,27.0,28.0
0.663422131147541,27.0,27.0,27.0,27.0
0.7219387755102041,27.0,27.0,27.0,27.0
0.7370498273310311,27.0,27.0,27.0,26.0
0.6691880988401412,27.0,27.0,27.0,25.0
0.7161572052401747,27.0,27.0,27.0,25.0
0.7202122527737579,27.0,27.0,27.0,25.0
0.6625124626121635,27.0,27.0,27.0,24.0
0.7298485588666341,27.0,27.0,27.0,24.0
0.7347140039447732,27.0,27.0,27.0,24.0
0.6719289590527874,27.0,27.0,27.0,24.0
0.7283349561830574,27.0,27.0,27.0,24.0
0.7213114754098361,27.0,27.0,27.0,23.0
0.6634335596508244,27.0,27.0,27.0,23.0
0.7261146496815286,26.75404213620774,26.0,27.0,23.0
0.7383406971035837,26.0,26.0,26.0,23.0
0.6583087512291053,26.0,26.0,26.0,25.0
0.7216284987277354,26.0,26.0,26.0,26.0
0.7385103011093502,26.0,26.0,26.0,26.0
0.6647579385736595,26.450806871421136,26.0,27.0,27.0
0.7274600721277692,26.976300875837197,26.0,27.0,27.0
0.7294956698930208,27.0,27.0,27.0,27.0
0.6690684508492023,27.0,27.0,27.0,27.0
0.7297861241523214,27.0,27.0,27.0,27.0
0.7384180790960452,27.0,27.0,27.0,26.0
0.657762938230384,27.0,27.0,27.0,25.0
0.7271810388300555,27.0,27.0,27.0,24.0
0.7329070339399901,27.0,27.0,27.0,23.0
0.673804780876494,27.0,27.0,27.0,22.0
0.7345739471106758,27.0,27.0,27.0,22.0
0.7408506429277942,27.0,27.0,27.0,21.0
0.6622287968441815,27.0,27.0,27.0,21.0
0.6743674367436744,24.0,24.0,24.0,17.0
0.5,24.0,24.0,24.0,17.0
0.6467065868263473,24.0,24.0,24.0,17.0
0.6664994984954865,24.0,24.0,24.0,17.0
0.7383084577114428,23.998009950248758,23.0,24.0,17.0
0.7411294352823589,23.975012493753123,23.0,24.0,16.0
0.6550151975683891,23.846504559270517,23.0,24.0,16.0
0.7306733167082294,23.94214463840399,23.0,24.0,16.0
0.7406669985067198,23.998008959681435,23.0,24.0,18.0
0.6571569109690113,24.0,24.0,24.0,19.0
0.7330024813895781,24.0,24.0,24.0,19.0
0.7386363636363636,24.0,24.0,24.0,20.0
0.6536753823384311,24.0,24.0,24.0,21.0
0.7274569402228976,24.0,24.0,24.0,21.0
0.7350469599604548,23.998517053880377,23.0,24.0,18.0
0.6438085841144549,23.882585101134683,23.0,24.0,17.0
0.7203931203931204,23.6997542997543,23.0,24.0,19.0
0.7277667984189723,23.1852766798419,23.0,24.0,20.0
0.6471464019851116,23.003970223325062,23.0,24.0,19.0
0.7137196631996038,23.0,23.0,23.0,17.0
0.7338551859099804,23.0,23.0,23.0,16.0
0.6512437810945274,23.0,23.0,23.0,16.0
0.7198810114030739,23.0,23.0,23.0,16.0
0.7367639782285997,23.0,23.0,23.0,15.0
0.6512935883014623,23.0,23.0,23.0,18.0
0.6808510638297872,23.0,23.0,23.0,18.0
0.6559139784946236,23.0,23.0,23.0,18.0
0.6508557457212714,23.0,23.0,23.0,19.0
0.7273612463485881,22.881694255111977,22.0,23.0,19.0
0.7370225269343781,21.998041136141037,21.0,22.0,18.0
0.6511044176706827,22.0,22.0,22.0,18.0
0.7269736842105263,22.0,22.0,22.0,17.0
0.75,22.070328542094455,22.0,23.0,20.0
0.6619047619047619,22.951322751322753,22.0,23.0,21.0
0.7328,23.0,23.0,23.0,22.0
0.7352782279848731,23.0,23.0,23.0,23.0
0.6553815058110156,23.0,23.0,23.0,23.0
0.7263759086188992,23.0,23.0,23.0,22.0
0.7392894461859979,23.0,23.0,23.0,23.0
0.6530194472876152,23.0,23.0,23.0,22.0
0.727318803852002,23.0,23.0,23.0,21.0
0.7331047992164544,23.0,23.0,23.0,21.0
0.6467065868263473,23.0,23.0,23.0,21.0
0.7201017811704835,23.0,23.0,23.0,19.0
0.7406855439642325,23.0,23.0,23.0,20.0
0.6455633100697906,23.0,23.0,23.0,19.0
0.7225871652349671,23.0,23.0,23.0,16.0
0.7293827160493828,23.0,23.0,23.0,16.0
0.6522613065326633,23.0,23.0,23.0,19.0
0.5950920245398773,23.0,23.0,23.0,18.0
0.6684491978609626,22.946524064171122,22.0,23.0,18.0
0.6463897131552918,22.910979228486646,22.0,23.0,15.0
0.7321164282190429,22.532807104094722,22.0,23.0,17.0
0.7411417322834646,21.822834645669293,21.0,22.0,14.0
0.6468827930174563,22.0,22.0,22.0,16.0
0.7231197771587744,22.0,22.0,22.0,16.0
0.7354005167958656,22.0,22.0,22.0,17.0
0.6607252612169637,22.509526736324524,22.0,23.0,19.0
0.7237915881983679,23.0,23.0,23.0,21.0
0.7465277777777778,23.0,23.0,23.0,21.0
0.6511862695608278,23.0,23.0,23.0,23.0
0.7187817258883249,23.0,23.0,23.0,23.0
0.7280799112097669,23.0,23.0,23.0,24.0
0.652987012987013,23.0,23.0,23.0,24.0
0.7216284987277354,23.0,23.0,23.0,24.0
0.7421602787456446,23.0,23.0,23.0,22.0
0.6538255751738897,23.0,23.0,23.0,20.0
0.7167868177136972,23.0,23.0,23.0,19.0
0.6875,23.0,23.0,23.0,18.0
0.6395209580838324,23.0,23.0,23.0,18.0
0.723540731237973,23.0,23.0,23.0,17.0
0.75,23.0,23.0,23.0,16.0
0.6576633165829145,22.954145728643216,22.0,23.0,17.0
0.709717868338558,22.825078369905956,22.0,23.0,16.0
0.7039586919104991,22.710843373493976,22.0,23.0,16.0
0.6545893719806763,22.379830917874397,22.0,23.0,16.0
0.5,22.0,22.0,22.0,16.0
0.6733067729083665,22.0,22.0,22.0,19.0
0.6703910614525139,22.0,22.0,22.0,20.0
0.7211538461538461,22.002024291497975,22.0,23.0,23.0
0.7465648854961832,22.0,22.0,22.0,22.0
0.6545166402535658,22.145272054939248,22.0,23.0,22.0
0.7193717277486911,22.850785340314136,22.0,23.0,22.0
0.7412507171543317,22.91795754446357,22.0,23.0,22.0
0.6640625,22.994270833333335,22.0,23.0,22.0
0.7247658688865765,23.0,23.0,23.0,22.0
0.7411705348133198,22.974772956609485,22.0,23.0,20.0
0.6521956087824351,22.795409181636728,22.0,23.0,19.0
0.7221125370187562,22.490128331688055,22.0,23.0,17.0
0.7389138016940707,22.0,22.0,22.0,16.0
0.6557788944723618,22.0,22.0,22.0,16.0
0.7133757961783439,22.0,22.0,22.0,16.0
0.7355250245338567,22.0,22.0,22.0,16.0
0.6491405460060667,22.0,22.0,22.0,16.0
0.7176063303659743,22.0,22.0,22.0,16.0
0.7349165596919127,22.0,22.0,22.0,15.0
0.6562814070351759,22.0,22.0,22.0,18.0
0.7200791295746786,21.858061325420376,21.0,22.0,18.0
0.7421104536489151,21.160749506903354,21.0,22.0,18.0
0.6478589420654912,21.07103274559194,21.0,22.0,17.0
0.7177131189382338,21.666666666666668,21.0,22.0,17.0
0.7373563218390805,22.0,22.0,22.0,18.0
0.6477052359405301,22.0,22.0,22.0,16.0
0.710091743119266,22.0,22.0,22.0,18.0
0.7176148046607266,22.0,22.0,22.0,20.0
0.6497085320614733,22.0,22.0,22.0,20.0
0.718534253850239,22.0,22.0,22.0,21.0
0.7514677103718199,22.0,22.0,22.0,20.0
0.6585213032581454,22.0,22.0,22.0,21.0
0.724159402241594,22.0,22.0,22.0,19.0
0.7469574036511156,22.0,22.0,22.0,19.0
0.6539809714571858,22.0,22.0,22.0,18.0
0.7219463753723933,22.0,22.0,22.0,17.0
0.7438963627304435,22.0,22.0,22.0,17.0
0.656312625250501,22.0,22.0,22.0,17.0
0.7157738095238095,21.938492063492063,21.0,22.0,18.0
0.6517766497461929,21.151776649746193,21.0,22.0,17.0
0.7145688800792864,21.00049554013875,21.0,22.0,17.0
0.7317567567567568,21.0,21.0,21.0,17.0
0.6487154150197628,21.0,21.0,21.0,17.0
0.7233616808404202,21.0,21.0,21.0,16.0
0.7436661698956781,21.0,21.0,21.0,17.0
0.6464932126696833,20.854072398190045,20.0,21.0,16.0
0.725452196382429,20.26485788113695,20.0,21.0,17.0
0.7446153846153846,21.0,21.0,21.0,18.0
0.6583375828658847,21.0,21.0,21.0,19.0
0.722165991902834,21.0,21.0,21.0,20.0
0.741871921182266,21.0,21.0,21.0,20.0
0.6485813837730214,21.001991040318565,21.0,22.0,20.0
0.7098976109215017,21.03559239395417,21.0,22.0,21.0
0.7359328726554788,21.558736426456072,21.0,22.0,21.0
0.6448692152917505,21.501509054325957,21.0,22.0,21.0
0.723704076497232,21.048314041268245,21.0,22.0,21.0
0.7420792079207921,21.001485148514853,21.0,22.0,20.0
0.6531531531531531,21.0,21.0,21.0,19.0
0.7143574297188755,21.0,21.0,21.0,17.0
0.7335945151811949,21.0,21.0,21.0,17.0
0.6472346786248132,21.0,21.0,21.0,17.0
0.7088293650793651,21.0,21.0,21.0,13.0
0.7358024691358025,21.0,21.0,21.0,14.0
0.6531328320802005,21.0,21.0,21.0,14.0
0.723,21.0,21.0,21.0,14.0
0.7302764666217127,21.0,21.0,21.0,12.0
0.6567239635995955,21.0,21.0,21.0,12.0
0.7158415841584158,21.0,21.0,21.0,13.0
0.7483870967741936,21.0,21.0,21.0,0.0
0.6456335184250379,21.0,21.0,21.0,0.0
0.7203513909224012,21.0,21.0,21.0,0.0
0.7395782246199117,21.0,21.0,21.0,0.0
0.6535589845694375,21.0,21.0,21.0,19.0
0.7325349301397206,21.0,21.0,21.0,20.0
0.740246913580247,21.0,21.0,21.0,23.0
0.6554325955734407,21.0,21.0,21.0,23.0
0.724308300395257,21.0,21.0,21.0,25.0
0.7386363636363636,21.0,21.0,21.0,23.0
0.649402390438247,21.0,21.0,21.0,23.0
0.7252856433184302,21.0,21.0,21.0,23.0
0.7371859296482413,21.0,21.0,21.0,22.0
0.6525037936267072,21.0,21.0,21.0,20.0
0.7215315763301839,21.0,21.0,21.0,18.0
0.7395833333333334,21.0,21.0,21.0,17.0
0.6517362858580775,21.0,21.0,21.0,17.0
0.7300399201596807,21.0,21.0,21.0,16.0
0.7482517482517482,21.0,21.0,21.0,16.0
0.6501091703056768,21.0,21.0,21.0,16.0
0.7215253386853989,21.0,21.0,21.0,14.0
0.7399309551208285,21.0,21.0,21.0,15.0
0.6440339490763854,21.0,21.0,21.0,15.0
0.720873786407767,21.0,21.0,21.0,14.0
0.7329740323370897,21.0,21.0,21.0,14.0
0.6472672064777328,21.0,21.0,21.0,15.0
0.7142161635832522,21.0,21.0,21.0,15.0
0.7392607392607392,21.0,21.0,21.0,16.0
0.6499003984063745,21.0,21.0,21.0,16.0
0.7265042267528593,21.0,21.0,21.0,17.0
0.7368161655988171,21.0,21.0,21.0,20.0
0.6435091277890467,21.0,21.0,21.0,22.0
0.7173385138416707,21.0,21.0,21.0,23.0
0.7370478983382209,21.0,21.0,21.0,23.0
0.6628082536487166,21.0,21.0,21.0,23.0
0.7325581395348837,21.0,21.0,21.0,23.0
0.7352652259332023,21.0,21.0,21.0,22.0
0.6482793522267206,21.0,21.0,21.0,20.0
0.719626168224299,21.0,21.0,21.0,18.0
0.735191637630662,21.0,21.0,21.0,18.0
0.6483903420523138,21.0,21.0,21.0,18.0
0.7188577055637617,21.0,21.0,21.0,16.0
0.7418397626112759,21.0,21.0,21.0,15.0
0.6525990735975296,21.0,21.0,21.0,15.0
0.7198189134808853,21.0,21.0,21.0,15.0
0.7244501940491591,21.0,21.0,21.0,14.0
0.6573529411764706,21.0,21.0,21.0,14.0
0.7397058823529412,21.0,21.0,21.0,13.0
0.7332681973619931,21.0,21.0,21.0,13.0
0.6475368207211782,21.0,21.0,21.0,15.0
0.7192288680177954,21.0,21.0,21.0,15.0
0.7372047244094488,21.0,21.0,21.0,17.0
0.6459163346613546,21.0,21.0,21.0,19.0
0.7151248164464024,21.0,21.0,21.0,22.0
0.7481259370314842,21.0,21.0,21.0,23.0
0.6577215189873418,21.0,21.0,21.0,21.0
0.7137913989125062,21.0,21.0,21.0,23.0
0.7448928749377179,21.0,21.0,21.0,23.0
0.6550855991943605,21.0,21.0,21.0,23.0
0.7181862506094588,21.0,21.0,21.0,22.0
0.7456532538499752,21.0,21.0,21.0,21.0
0.6625,21.0,21.0,21.0,19.0
0.7163958641063516,21.0,21.0,21.0,18.0
0.7338908017707821,21.0,21.0,21.0,18.0
0.6550505050505051,21.0,21.0,21.0,18.0
0.7195793690535803,21.0,21.0,21.0,17.0
0.7437437437437437,21.0,21.0,21.0,17.0
0.6529680365296804,21.0,21.0,21.0,16.0
0.7174556213017751,21.0,21.0,21.0,16.0
0.7144032921810699,21.0,21.0,21.0,16.0
0.6552748885586924,21.0,21.0,21.0,16.0
0.7283889980353635,20.981335952848724,20.0,21.0,16.0
0.7330361565131253,20.137196631996037,20.0,21.0,17.0
0.6377320622177621,20.123432012042148,20.0,21.0,16.0
0.7178470254957507,20.94844192634561,20.0,21.0,17.0
0.7426564495530013,21.0,21.0,21.0,18.0
0.6470933646506165,21.0,21.0,21.0,21.0
0.7171411265899454,21.0,21.0,21.0,22.0
0.753315649867374,21.0,21.0,21.0,22.0
0.655746229849194,21.0,21.0,21.0,24.0
0.725201072386059,21.001340482573728,21.0,22.0,23.0
0.7503276539973788,21.237876802096984,21.0,22.0,22.0
0.6496619545175168,21.872157344806393,21.0,22.0,22.0
0.7175014068655037,21.888576252110298,21.0,22.0,23.0
0.7525714285714286,21.514285714285716,21.0,22.0,21.0
0.6554478037649744,21.007986309184254,21.0,22.0,20.0
0.7179080824088748,21.0,21.0,21.0,18.0
0.7402898550724638,21.0,21.0,21.0,18.0
0.6551518761167362,21.0,21.0,21.0,17.0
0.7232779097387173,21.0,21.0,21.0,16.0
0.7532838378069674,21.0,21.0,21.0,15.0
0.6438428874734607,21.0,21.0,21.0,15.0
0.7235955056179775,21.0,21.0,21.0,14.0
0.7343522561863173,21.0,21.0,21.0,14.0
0.6455969746083198,21.0,21.0,21.0,13.0
0.7313432835820896,20.89712153518124,20.0,21.0,13.0
0.7510204081632653,20.0,20.0,20.0,12.0
0.6354285714285715,20.0,20.0,20.0,12.0
0.7037533512064343,20.758713136729224,20.0,21.0,12.0
0.7359512525389302,21.0,21.0,21.0,0.0
0.6407766990291263,21.0,21.0,21.0,0.0
0.7273361227336123,21.0,21.0,21.0,21.0
0.75,21.009345794392523,21.0,22.0,23.0
0.6591836734693878,21.430612244897958,21.0,22.0,23.0
0.7202416918429003,22.0,22.0,22.0,24.0
0.7458628841607565,22.0,22.0,22.0,25.0
0.642811501597444,22.0,22.0,22.0,25.0
0.7331189710610932,22.0,22.0,22.0,25.0
0.7463855421686747,22.0,22.0,22.0,23.0
0.6606936416184971,22.0,22.0,22.0,22.0
0.7204658901830283,21.99389905712701,21.0,22.0,21.0
0.7514088916718847,21.950532247964933,21.0,22.0,21.0
0.651879235982748,21.850893407270487,21.0,22.0,20.0
0.7271176805002842,21.891415577032404,21.0,22.0,19.0
0.7347328244274809,21.640585241730278,21.0,22.0,20.0
0.6573472041612484,21.11378413524057,21.0,22.0,19.0
0.7186943620178041,21.000593471810088,21.0,22.0,19.0
0.7516077170418006,21.0,21.0,21.0,18.0
0.655130540376442,21.0,21.0,21.0,19.0
0.7304710793082886,21.0,21.0,21.0,18.0
0.7473942366646229,21.0,21.0,21.0,18.0
0.6314481044126787,21.0,21.0,21.0,17.0
0.7078787878787879,21.0,21.0,21.0,19.0
0.6875399361022364,21.315015974440893,21.0,22.0,22.0
0.6496887379739672,21.996038483305036,21.0,22.0,24.0
0.7126909518213866,22.0,22.0,22.0,25.0
0.7432506887052341,22.0,22.0,22.0,27.0
